id_user,id_tutor,jenjang_tutor,gender_tutor,daerah_tutor,pelajaran
219,55,8,Female,Jakarta,IPS
237,59,9,Female,Bekasi,Bahasa Inggris
223,61,7,Female,Bogor,Bahasa Inggris
265,63,7,Female,Tanggerang,Bahasa Inggris
289,49,8,Female,Bekasi,IPA
232,37,9,Female,Depok,Matematika
257,54,8,Male,Bekasi,IPS
284,45,8,Female,Jakarta,IPA
278,58,8,Male,Tanggerang,Bahasa Inggris
263,47,9,Female,Depok,IPA
269,57,8,Female,Depok,Bahasa Inggris
250,62,7,Male,Depok,Bahasa Inggris
274,67,9,Female,Depok,Bahasa Indonesia
212,69,7,Female,Bekasi,Bahasa Indonesia
215,56,7,Male,Bogor,IPS
269,70,8,Male,Jakarta,Bahasa Indonesia
286,42,8,Male,Depok,Matematika
235,39,8,Female,Bekasi,Matematika
237,52,7,Male,Depok,IPS
269,56,7,Male,Bogor,IPS
230,42,7,Male,Depok,Matematika
204,37,9,Female,Depok,Matematika
298,48,7,Male,Tanggerang,IPA
300,38,9,Male,Tanggerang,Matematika
226,43,8,Female,Tanggerang,IPA
281,62,9,Male,Depok,Bahasa Inggris
225,65,7,Female,Jakarta,Bahasa Indonesia
226,60,8,Male,Jakarta,Bahasa Inggris
248,69,9,Female,Bekasi,Bahasa Indonesia
291,56,7,Male,Bogor,IPS
294,69,9,Female,Bekasi,Bahasa Indonesia
262,61,9,Female,Bogor,Bahasa Inggris
220,61,9,Female,Bogor,Bahasa Inggris
270,56,9,Male,Bogor,IPS
236,65,8,Female,Jakarta,Bahasa Indonesia
231,63,8,Female,Tanggerang,Bahasa Inggris
244,42,8,Male,Depok,Matematika
224,48,7,Male,Tanggerang,IPA
268,59,8,Female,Bekasi,Bahasa Inggris
269,66,9,Male,Bogor,Bahasa Indonesia
262,64,9,Male,Bekasi,Bahasa Indonesia
227,42,7,Male,Depok,Matematika
272,46,9,Male,Bogor,IPA
205,67,8,Female,Depok,Bahasa Indonesia
265,45,9,Female,Jakarta,IPA
249,61,9,Female,Bogor,Bahasa Inggris
206,49,7,Female,Bekasi,IPA
248,47,9,Female,Depok,IPA
300,62,9,Male,Depok,Bahasa Inggris
219,49,9,Female,Bekasi,IPA
278,63,8,Female,Tanggerang,Bahasa Inggris
255,41,9,Female,Bogor,Matematika
264,58,7,Male,Tanggerang,Bahasa Inggris
273,49,9,Female,Bekasi,IPA
224,56,8,Male,Bogor,IPS
235,39,7,Female,Bekasi,Matematika
289,66,7,Male,Bogor,Bahasa Indonesia
279,69,7,Female,Bekasi,Bahasa Indonesia
293,44,7,Male,Bekasi,IPA
225,46,8,Male,Bogor,IPA
209,65,8,Female,Jakarta,Bahasa Indonesia
288,39,7,Female,Bekasi,Matematika
294,38,7,Male,Tanggerang,Matematika
291,57,7,Female,Depok,Bahasa Inggris
291,47,9,Female,Depok,IPA
206,48,8,Male,Tanggerang,IPA
282,38,8,Male,Tanggerang,Matematika
276,37,8,Female,Depok,Matematika
284,39,9,Female,Bekasi,Matematika
283,53,8,Female,Tanggerang,IPS
267,65,7,Female,Jakarta,Bahasa Indonesia
218,43,8,Female,Tanggerang,IPA
203,44,7,Male,Bekasi,IPA
283,56,9,Male,Bogor,IPS
265,46,7,Male,Bogor,IPA
244,38,8,Male,Tanggerang,Matematika
288,49,7,Female,Bekasi,IPA
241,69,8,Female,Bekasi,Bahasa Indonesia
282,54,9,Male,Bekasi,IPS
223,43,9,Female,Tanggerang,IPA
277,40,7,Male,Jakarta,Matematika
265,51,8,Female,Bogor,IPS
262,50,9,Male,Jakarta,IPS
293,56,9,Male,Bogor,IPS
231,63,7,Female,Tanggerang,Bahasa Inggris
221,68,8,Male,Tanggerang,Bahasa Indonesia
264,57,7,Female,Depok,Bahasa Inggris
204,56,8,Male,Bogor,IPS
225,36,7,Male,Bogor,Matematika
201,66,9,Male,Bogor,Bahasa Indonesia
205,58,9,Male,Tanggerang,Bahasa Inggris
284,58,9,Male,Tanggerang,Bahasa Inggris
231,45,8,Female,Jakarta,IPA
236,57,7,Female,Depok,Bahasa Inggris
219,41,9,Female,Bogor,Matematika
276,58,8,Male,Tanggerang,Bahasa Inggris
204,49,8,Female,Bekasi,IPA
279,51,7,Female,Bogor,IPS
273,58,8,Male,Tanggerang,Bahasa Inggris
228,66,9,Male,Bogor,Bahasa Indonesia
233,65,7,Female,Jakarta,Bahasa Indonesia
206,58,7,Male,Tanggerang,Bahasa Inggris
298,48,9,Male,Tanggerang,IPA
276,62,8,Male,Depok,Bahasa Inggris
252,68,9,Male,Tanggerang,Bahasa Indonesia
208,55,8,Female,Jakarta,IPS
280,68,7,Male,Tanggerang,Bahasa Indonesia
209,44,9,Male,Bekasi,IPA
218,46,9,Male,Bogor,IPA
231,60,8,Male,Jakarta,Bahasa Inggris
283,39,9,Female,Bekasi,Matematika
214,41,8,Female,Bogor,Matematika
235,67,7,Female,Depok,Bahasa Indonesia
255,40,9,Male,Jakarta,Matematika
223,41,8,Female,Bogor,Matematika
267,36,9,Male,Bogor,Matematika
257,63,7,Female,Tanggerang,Bahasa Inggris
204,61,9,Female,Bogor,Bahasa Inggris
258,38,9,Male,Tanggerang,Matematika
262,59,9,Female,Bekasi,Bahasa Inggris
213,50,9,Male,Jakarta,IPS
286,66,7,Male,Bogor,Bahasa Indonesia
201,58,7,Male,Tanggerang,Bahasa Inggris
249,41,9,Female,Bogor,Matematika
274,58,7,Male,Tanggerang,Bahasa Inggris
291,52,7,Male,Depok,IPS
235,47,9,Female,Depok,IPA
235,69,8,Female,Bekasi,Bahasa Indonesia
287,47,9,Female,Depok,IPA
286,59,8,Female,Bekasi,Bahasa Inggris
201,54,8,Male,Bekasi,IPS
249,41,9,Female,Bogor,Matematika
229,70,9,Male,Jakarta,Bahasa Indonesia
256,62,8,Male,Depok,Bahasa Inggris
243,60,8,Male,Jakarta,Bahasa Inggris
226,39,7,Female,Bekasi,Matematika
247,66,7,Male,Bogor,Bahasa Indonesia
260,51,8,Female,Bogor,IPS
275,45,9,Female,Jakarta,IPA
256,39,8,Female,Bekasi,Matematika
295,70,9,Male,Jakarta,Bahasa Indonesia
271,41,7,Female,Bogor,Matematika
245,45,8,Female,Jakarta,IPA
215,54,9,Male,Bekasi,IPS
252,49,8,Female,Bekasi,IPA
246,47,8,Female,Depok,IPA
239,38,7,Male,Tanggerang,Matematika
289,58,7,Male,Tanggerang,Bahasa Inggris
268,36,7,Male,Bogor,Matematika
211,46,8,Male,Bogor,IPA
273,44,9,Male,Bekasi,IPA
282,39,9,Female,Bekasi,Matematika
220,39,7,Female,Bekasi,Matematika
246,47,8,Female,Depok,IPA
300,43,7,Female,Tanggerang,IPA
227,53,8,Female,Tanggerang,IPS
262,62,7,Male,Depok,Bahasa Inggris
296,64,9,Male,Bekasi,Bahasa Indonesia
215,50,7,Male,Jakarta,IPS
262,49,8,Female,Bekasi,IPA
208,69,7,Female,Bekasi,Bahasa Indonesia
287,40,9,Male,Jakarta,Matematika
295,47,8,Female,Depok,IPA
274,54,9,Male,Bekasi,IPS
264,45,7,Female,Jakarta,IPA
259,64,9,Male,Bekasi,Bahasa Indonesia
264,61,9,Female,Bogor,Bahasa Inggris
295,69,7,Female,Bekasi,Bahasa Indonesia
219,43,7,Female,Tanggerang,IPA
250,42,8,Male,Depok,Matematika
259,42,9,Male,Depok,Matematika
256,37,8,Female,Depok,Matematika
215,49,7,Female,Bekasi,IPA
240,57,9,Female,Depok,Bahasa Inggris
209,63,7,Female,Tanggerang,Bahasa Inggris
268,60,7,Male,Jakarta,Bahasa Inggris
212,36,9,Male,Bogor,Matematika
223,70,8,Male,Jakarta,Bahasa Indonesia
247,43,8,Female,Tanggerang,IPA
205,61,7,Female,Bogor,Bahasa Inggris
245,42,9,Male,Depok,Matematika
246,66,8,Male,Bogor,Bahasa Indonesia
275,43,9,Female,Tanggerang,IPA
229,46,7,Male,Bogor,IPA
290,52,9,Male,Depok,IPS
226,45,8,Female,Jakarta,IPA
299,42,8,Male,Depok,Matematika
277,69,7,Female,Bekasi,Bahasa Indonesia
253,58,7,Male,Tanggerang,Bahasa Inggris
282,70,9,Male,Jakarta,Bahasa Indonesia
202,69,9,Female,Bekasi,Bahasa Indonesia
212,45,8,Female,Jakarta,IPA
213,54,8,Male,Bekasi,IPS
216,39,8,Female,Bekasi,Matematika
229,56,8,Male,Bogor,IPS
276,48,7,Male,Tanggerang,IPA
267,43,8,Female,Tanggerang,IPA
289,39,8,Female,Bekasi,Matematika
297,36,8,Male,Bogor,Matematika
230,67,7,Female,Depok,Bahasa Indonesia
284,67,8,Female,Depok,Bahasa Indonesia
205,58,9,Male,Tanggerang,Bahasa Inggris
277,66,7,Male,Bogor,Bahasa Indonesia
214,49,9,Female,Bekasi,IPA
207,67,8,Female,Depok,Bahasa Indonesia
206,37,7,Female,Depok,Matematika
235,48,8,Male,Tanggerang,IPA
207,52,7,Male,Depok,IPS
203,50,7,Male,Jakarta,IPS
267,51,7,Female,Bogor,IPS
224,65,8,Female,Jakarta,Bahasa Indonesia
296,43,8,Female,Tanggerang,IPA
281,70,7,Male,Jakarta,Bahasa Indonesia
245,60,9,Male,Jakarta,Bahasa Inggris
264,68,7,Male,Tanggerang,Bahasa Indonesia
215,41,9,Female,Bogor,Matematika
256,69,7,Female,Bekasi,Bahasa Indonesia
236,56,7,Male,Bogor,IPS
256,58,7,Male,Tanggerang,Bahasa Inggris
240,57,7,Female,Depok,Bahasa Inggris
203,54,8,Male,Bekasi,IPS
254,63,7,Female,Tanggerang,Bahasa Inggris
230,48,7,Male,Tanggerang,IPA
222,37,8,Female,Depok,Matematika
292,59,8,Female,Bekasi,Bahasa Inggris
277,60,8,Male,Jakarta,Bahasa Inggris
246,67,7,Female,Depok,Bahasa Indonesia
217,54,8,Male,Bekasi,IPS
284,42,8,Male,Depok,Matematika
207,47,8,Female,Depok,IPA
293,38,8,Male,Tanggerang,Matematika
237,64,8,Male,Bekasi,Bahasa Indonesia
210,54,8,Male,Bekasi,IPS
276,44,9,Male,Bekasi,IPA
247,60,9,Male,Jakarta,Bahasa Inggris
278,46,7,Male,Bogor,IPA
203,45,8,Female,Jakarta,IPA
239,50,8,Male,Jakarta,IPS
291,53,9,Female,Tanggerang,IPS
202,50,9,Male,Jakarta,IPS
236,44,7,Male,Bekasi,IPA
263,69,7,Female,Bekasi,Bahasa Indonesia
255,39,7,Female,Bekasi,Matematika
300,38,9,Male,Tanggerang,Matematika
279,62,7,Male,Depok,Bahasa Inggris
240,54,9,Male,Bekasi,IPS
261,49,8,Female,Bekasi,IPA
226,54,8,Male,Bekasi,IPS
232,43,9,Female,Tanggerang,IPA
213,65,7,Female,Jakarta,Bahasa Indonesia
249,66,8,Male,Bogor,Bahasa Indonesia
231,64,7,Male,Bekasi,Bahasa Indonesia
260,54,7,Male,Bekasi,IPS
212,43,7,Female,Tanggerang,IPA
255,57,7,Female,Depok,Bahasa Inggris
209,54,7,Male,Bekasi,IPS
289,39,7,Female,Bekasi,Matematika
229,56,7,Male,Bogor,IPS
252,57,7,Female,Depok,Bahasa Inggris
271,51,7,Female,Bogor,IPS
290,66,7,Male,Bogor,Bahasa Indonesia
222,69,9,Female,Bekasi,Bahasa Indonesia
225,43,8,Female,Tanggerang,IPA
299,63,7,Female,Tanggerang,Bahasa Inggris
245,58,9,Male,Tanggerang,Bahasa Inggris
296,51,7,Female,Bogor,IPS
245,65,9,Female,Jakarta,Bahasa Indonesia
257,66,9,Male,Bogor,Bahasa Indonesia
282,62,8,Male,Depok,Bahasa Inggris
251,49,7,Female,Bekasi,IPA
259,56,9,Male,Bogor,IPS
262,58,9,Male,Tanggerang,Bahasa Inggris
214,61,7,Female,Bogor,Bahasa Inggris
265,46,8,Male,Bogor,IPA
239,39,8,Female,Bekasi,Matematika
201,46,8,Male,Bogor,IPA
258,51,9,Female,Bogor,IPS
237,45,7,Female,Jakarta,IPA
277,50,9,Male,Jakarta,IPS
247,38,7,Male,Tanggerang,Matematika
240,68,9,Male,Tanggerang,Bahasa Indonesia
203,61,9,Female,Bogor,Bahasa Inggris
234,52,7,Male,Depok,IPS
286,57,8,Female,Depok,Bahasa Inggris
235,40,7,Male,Jakarta,Matematika
244,42,9,Male,Depok,Matematika
227,55,9,Female,Jakarta,IPS
273,39,7,Female,Bekasi,Matematika
237,56,7,Male,Bogor,IPS
258,63,7,Female,Tanggerang,Bahasa Inggris
251,59,7,Female,Bekasi,Bahasa Inggris
223,69,9,Female,Bekasi,Bahasa Indonesia
297,38,9,Male,Tanggerang,Matematika
231,65,7,Female,Jakarta,Bahasa Indonesia
204,48,7,Male,Tanggerang,IPA
230,64,9,Male,Bekasi,Bahasa Indonesia
239,51,8,Female,Bogor,IPS
285,55,9,Female,Jakarta,IPS
289,51,9,Female,Bogor,IPS
252,59,9,Female,Bekasi,Bahasa Inggris
270,61,9,Female,Bogor,Bahasa Inggris
223,48,7,Male,Tanggerang,IPA
269,65,7,Female,Jakarta,Bahasa Indonesia
230,51,9,Female,Bogor,IPS
238,48,9,Male,Tanggerang,IPA
250,64,7,Male,Bekasi,Bahasa Indonesia
212,47,8,Female,Depok,IPA
208,62,7,Male,Depok,Bahasa Inggris
262,54,8,Male,Bekasi,IPS
294,66,8,Male,Bogor,Bahasa Indonesia
216,63,9,Female,Tanggerang,Bahasa Inggris
295,62,8,Male,Depok,Bahasa Inggris
274,46,8,Male,Bogor,IPA
265,57,7,Female,Depok,Bahasa Inggris
252,67,7,Female,Depok,Bahasa Indonesia
265,37,9,Female,Depok,Matematika
285,67,9,Female,Depok,Bahasa Indonesia
228,52,9,Male,Depok,IPS
282,54,8,Male,Bekasi,IPS
219,48,7,Male,Tanggerang,IPA
289,58,7,Male,Tanggerang,Bahasa Inggris
223,37,9,Female,Depok,Matematika
285,58,9,Male,Tanggerang,Bahasa Inggris
210,42,7,Male,Depok,Matematika
249,45,9,Female,Jakarta,IPA
298,36,9,Male,Bogor,Matematika
219,56,8,Male,Bogor,IPS
268,59,7,Female,Bekasi,Bahasa Inggris
235,57,7,Female,Depok,Bahasa Inggris
293,36,7,Male,Bogor,Matematika
206,42,9,Male,Depok,Matematika
240,62,9,Male,Depok,Bahasa Inggris
274,62,8,Male,Depok,Bahasa Inggris
285,54,9,Male,Bekasi,IPS
289,38,8,Male,Tanggerang,Matematika
286,50,8,Male,Jakarta,IPS
206,54,7,Male,Bekasi,IPS
300,42,7,Male,Depok,Matematika
286,62,9,Male,Depok,Bahasa Inggris
214,36,9,Male,Bogor,Matematika
211,36,8,Male,Bogor,Matematika
238,64,7,Male,Bekasi,Bahasa Indonesia
206,37,9,Female,Depok,Matematika
265,47,9,Female,Depok,IPA
228,61,7,Female,Bogor,Bahasa Inggris
255,69,8,Female,Bekasi,Bahasa Indonesia
258,44,9,Male,Bekasi,IPA
271,52,8,Male,Depok,IPS
295,38,8,Male,Tanggerang,Matematika
