id_user,id_tutor,jenjang_tutor,gender_tutor,daerah_tutor,pelajaran
180,119,10,Female,Bekasi,Geografi
45,149,11,Female,Bekasi,Ekonomi
196,92,12,Male,Depok,Kimia
112,150,10,Male,Jakarta,Ekonomi
10,124,12,Male,Bekasi,Geografi
170,105,12,Female,Jakarta,Bahasa Indonesia
157,95,11,Female,Jakarta,Biologi
122,149,12,Female,Bekasi,Ekonomi
198,113,11,Female,Tanggerang,Bahasa Inggris
172,144,12,Male,Bekasi,Ekonomi
73,79,11,Female,Bekasi,Fisika
124,127,11,Female,Depok,Sosiologi
163,108,10,Male,Tanggerang,Bahasa Indonesia
71,149,11,Female,Bekasi,Ekonomi
89,128,12,Male,Tanggerang,Sosiologi
9,80,10,Male,Jakarta,Fisika
152,99,11,Female,Bekasi,Biologi
76,110,12,Male,Jakarta,Bahasa Indonesia
136,101,11,Female,Bogor,Biologi
10,79,12,Female,Bekasi,Fisika
66,98,11,Male,Tanggerang,Biologi
42,145,12,Female,Jakarta,Ekonomi
105,119,10,Female,Bekasi,Geografi
127,146,11,Male,Bogor,Ekonomi
147,135,12,Female,Jakarta,Sejarah
62,136,10,Male,Bogor,Sejarah
14,99,11,Female,Bekasi,Biologi
179,105,12,Female,Jakarta,Bahasa Indonesia
164,74,12,Male,Bekasi,Matematika
30,125,10,Female,Jakarta,Geografi
130,95,12,Female,Jakarta,Biologi
106,100,11,Male,Jakarta,Biologi
117,143,11,Female,Tanggerang,Ekonomi
30,121,11,Female,Bogor,Geografi
118,149,12,Female,Bekasi,Ekonomi
119,144,12,Male,Bekasi,Ekonomi
32,144,11,Male,Bekasi,Ekonomi
20,118,12,Male,Tanggerang,Bahasa Inggris
80,105,11,Female,Jakarta,Bahasa Indonesia
65,123,11,Female,Tanggerang,Geografi
199,147,10,Female,Depok,Ekonomi
128,99,11,Female,Bekasi,Biologi
35,103,10,Female,Tanggerang,Bahasa Indonesia
111,129,12,Female,Bekasi,Sosiologi
136,132,11,Male,Depok,Sosiologi
117,145,11,Female,Jakarta,Ekonomi
193,110,11,Male,Jakarta,Bahasa Indonesia
83,76,12,Male,Bogor,Matematika
146,93,10,Female,Tanggerang,Kimia
142,136,11,Male,Bogor,Sejarah
137,124,10,Male,Bekasi,Geografi
171,147,12,Female,Depok,Ekonomi
26,98,10,Male,Tanggerang,Biologi
115,103,10,Female,Tanggerang,Bahasa Indonesia
154,123,11,Female,Tanggerang,Geografi
127,119,12,Female,Bekasi,Geografi
54,72,10,Male,Depok,Matematika
52,89,11,Female,Bekasi,Kimia
24,71,10,Female,Bogor,Matematika
33,110,11,Male,Jakarta,Bahasa Indonesia
80,75,11,Female,Jakarta,Matematika
63,79,10,Female,Bekasi,Fisika
182,83,12,Female,Tanggerang,Fisika
142,131,11,Female,Bogor,Sosiologi
31,112,10,Male,Depok,Bahasa Inggris
22,135,10,Female,Jakarta,Sejarah
78,136,12,Male,Bogor,Sejarah
65,96,12,Male,Bogor,Biologi
108,79,11,Female,Bekasi,Fisika
113,98,11,Male,Tanggerang,Biologi
47,94,12,Male,Bekasi,Kimia
122,137,12,Female,Depok,Sejarah
18,75,11,Female,Jakarta,Matematika
183,72,11,Male,Depok,Matematika
21,134,10,Male,Bekasi,Sosiologi
33,89,12,Female,Bekasi,Kimia
47,127,12,Female,Depok,Sosiologi
13,138,11,Male,Tanggerang,Sejarah
5,94,12,Male,Bekasi,Kimia
22,132,10,Male,Depok,Sosiologi
20,89,10,Female,Bekasi,Kimia
15,114,11,Male,Bekasi,Bahasa Inggris
62,144,12,Male,Bekasi,Ekonomi
108,108,11,Male,Tanggerang,Bahasa Indonesia
168,127,12,Female,Depok,Sosiologi
160,94,11,Male,Bekasi,Kimia
185,71,12,Female,Bogor,Matematika
180,128,12,Male,Tanggerang,Sosiologi
63,95,10,Female,Jakarta,Biologi
26,106,10,Male,Bogor,Bahasa Indonesia
70,91,10,Female,Bogor,Kimia
5,77,11,Female,Depok,Matematika
135,114,10,Male,Bekasi,Bahasa Inggris
180,129,12,Female,Bekasi,Sosiologi
126,102,12,Male,Depok,Biologi
71,105,10,Female,Jakarta,Bahasa Indonesia
119,141,10,Female,Bogor,Sejarah
186,75,11,Female,Jakarta,Matematika
150,147,11,Female,Depok,Ekonomi
181,138,10,Male,Tanggerang,Sejarah
196,77,12,Female,Depok,Matematika
139,89,12,Female,Bekasi,Kimia
139,120,11,Male,Jakarta,Geografi
13,89,10,Female,Bekasi,Kimia
148,108,11,Male,Tanggerang,Bahasa Indonesia
123,102,12,Male,Depok,Biologi
9,91,10,Female,Bogor,Kimia
193,74,10,Male,Bekasi,Matematika
155,111,11,Female,Bogor,Bahasa Inggris
150,145,11,Female,Jakarta,Ekonomi
50,145,11,Female,Jakarta,Ekonomi
121,87,12,Female,Depok,Kimia
115,76,12,Male,Bogor,Matematika
111,117,12,Female,Depok,Bahasa Inggris
20,135,10,Female,Jakarta,Sejarah
154,110,10,Male,Jakarta,Bahasa Indonesia
120,121,10,Female,Bogor,Geografi
123,100,11,Male,Jakarta,Biologi
23,107,11,Female,Depok,Bahasa Indonesia
63,109,11,Female,Bekasi,Bahasa Indonesia
157,141,12,Female,Bogor,Sejarah
33,138,12,Male,Tanggerang,Sejarah
184,144,12,Male,Bekasi,Ekonomi
144,123,12,Female,Tanggerang,Geografi
193,116,10,Male,Bogor,Bahasa Inggris
68,124,11,Male,Bekasi,Geografi
30,127,10,Female,Depok,Sosiologi
79,139,10,Female,Bekasi,Sejarah
92,97,10,Female,Depok,Biologi
120,99,10,Female,Bekasi,Biologi
136,101,11,Female,Bogor,Biologi
18,122,10,Male,Depok,Geografi
86,136,10,Male,Bogor,Sejarah
75,87,11,Female,Depok,Kimia
111,78,12,Male,Tanggerang,Matematika
121,99,12,Female,Bekasi,Biologi
106,128,10,Male,Tanggerang,Sosiologi
11,83,10,Female,Tanggerang,Fisika
157,119,12,Female,Bekasi,Geografi
66,119,10,Female,Bekasi,Geografi
110,108,11,Male,Tanggerang,Bahasa Indonesia
115,99,12,Female,Bekasi,Biologi
82,90,10,Male,Jakarta,Kimia
38,82,12,Male,Depok,Fisika
24,148,12,Male,Tanggerang,Ekonomi
181,147,10,Female,Depok,Ekonomi
59,88,11,Male,Tanggerang,Kimia
43,137,10,Female,Depok,Sejarah
57,116,12,Male,Bogor,Bahasa Inggris
89,141,12,Female,Bogor,Sejarah
175,110,12,Male,Jakarta,Bahasa Indonesia
82,105,12,Female,Jakarta,Bahasa Indonesia
185,93,10,Female,Tanggerang,Kimia
193,135,11,Female,Jakarta,Sejarah
61,137,11,Female,Depok,Sejarah
5,115,12,Female,Jakarta,Bahasa Inggris
77,133,11,Female,Tanggerang,Sosiologi
164,96,11,Male,Bogor,Biologi
66,121,12,Female,Bogor,Geografi
149,119,10,Female,Bekasi,Geografi
23,150,11,Male,Jakarta,Ekonomi
147,118,11,Male,Tanggerang,Bahasa Inggris
76,138,10,Male,Tanggerang,Sejarah
160,147,11,Female,Depok,Ekonomi
115,92,10,Male,Depok,Kimia
66,123,12,Female,Tanggerang,Geografi
64,142,11,Male,Depok,Sejarah
98,121,11,Female,Bogor,Geografi
90,91,11,Female,Bogor,Kimia
73,103,12,Female,Tanggerang,Bahasa Indonesia
108,135,12,Female,Jakarta,Sejarah
174,124,10,Male,Bekasi,Geografi
153,79,10,Female,Bekasi,Fisika
34,78,11,Male,Tanggerang,Matematika
135,75,10,Female,Jakarta,Matematika
57,115,11,Female,Jakarta,Bahasa Inggris
83,99,12,Female,Bekasi,Biologi
199,113,11,Female,Tanggerang,Bahasa Inggris
37,98,12,Male,Tanggerang,Biologi
68,91,12,Female,Bogor,Kimia
126,137,11,Female,Depok,Sejarah
105,115,11,Female,Jakarta,Bahasa Inggris
200,79,11,Female,Bekasi,Fisika
193,92,10,Male,Depok,Kimia
109,81,11,Female,Bogor,Fisika
33,123,12,Female,Tanggerang,Geografi
69,122,10,Male,Depok,Geografi
59,89,12,Female,Bekasi,Kimia
80,88,12,Male,Tanggerang,Kimia
111,126,11,Male,Bogor,Geografi
28,129,12,Female,Bekasi,Sosiologi
143,111,12,Female,Bogor,Bahasa Inggris
86,84,11,Male,Bekasi,Fisika
118,101,10,Female,Bogor,Biologi
59,133,11,Female,Tanggerang,Sosiologi
12,114,11,Male,Bekasi,Bahasa Inggris
95,90,11,Male,Jakarta,Kimia
128,83,11,Female,Tanggerang,Fisika
74,91,10,Female,Bogor,Kimia
141,75,10,Female,Jakarta,Matematika
22,131,11,Female,Bogor,Sosiologi
157,90,12,Male,Jakarta,Kimia
112,134,12,Male,Bekasi,Sosiologi
179,112,12,Male,Depok,Bahasa Inggris
16,114,12,Male,Bekasi,Bahasa Inggris
118,113,11,Female,Tanggerang,Bahasa Inggris
68,77,11,Female,Depok,Matematika
168,87,10,Female,Depok,Kimia
180,88,10,Male,Tanggerang,Kimia
185,79,10,Female,Bekasi,Fisika
130,80,12,Male,Jakarta,Fisika
58,133,12,Female,Tanggerang,Sosiologi
191,81,10,Female,Bogor,Fisika
161,129,12,Female,Bekasi,Sosiologi
173,107,10,Female,Depok,Bahasa Indonesia
170,81,12,Female,Bogor,Fisika
67,114,10,Male,Bekasi,Bahasa Inggris
50,81,11,Female,Bogor,Fisika
131,92,12,Male,Depok,Kimia
86,131,10,Female,Bogor,Sosiologi
153,131,10,Female,Bogor,Sosiologi
200,73,12,Female,Tanggerang,Matematika
53,101,11,Female,Bogor,Biologi
25,104,10,Male,Bekasi,Bahasa Indonesia
133,148,12,Male,Tanggerang,Ekonomi
98,109,10,Female,Bekasi,Bahasa Indonesia
88,111,12,Female,Bogor,Bahasa Inggris
58,82,12,Male,Depok,Fisika
140,75,10,Female,Jakarta,Matematika
55,80,10,Male,Jakarta,Fisika
64,90,10,Male,Jakarta,Kimia
70,89,11,Female,Bekasi,Kimia
199,86,10,Male,Bogor,Fisika
50,141,11,Female,Bogor,Sejarah
91,125,12,Female,Jakarta,Geografi
89,75,12,Female,Jakarta,Matematika
91,129,11,Female,Bekasi,Sosiologi
76,112,10,Male,Depok,Bahasa Inggris
138,85,11,Female,Jakarta,Fisika
10,100,12,Male,Jakarta,Biologi
160,72,12,Male,Depok,Matematika
66,108,11,Male,Tanggerang,Bahasa Indonesia
41,106,12,Male,Bogor,Bahasa Indonesia
61,135,11,Female,Jakarta,Sejarah
97,126,12,Male,Bogor,Geografi
79,137,11,Female,Depok,Sejarah
127,91,11,Female,Bogor,Kimia
83,97,10,Female,Depok,Biologi
145,107,12,Female,Depok,Bahasa Indonesia
13,86,11,Male,Bogor,Fisika
10,115,11,Female,Jakarta,Bahasa Inggris
108,102,10,Male,Depok,Biologi
176,133,11,Female,Tanggerang,Sosiologi
158,76,11,Male,Bogor,Matematika
172,108,11,Male,Tanggerang,Bahasa Indonesia
50,122,11,Male,Depok,Geografi
145,132,11,Male,Depok,Sosiologi
41,134,10,Male,Bekasi,Sosiologi
8,98,10,Male,Tanggerang,Biologi
77,82,11,Male,Depok,Fisika
147,105,12,Female,Jakarta,Bahasa Indonesia
197,102,12,Male,Depok,Biologi
32,80,11,Male,Jakarta,Fisika
143,132,11,Male,Depok,Sosiologi
115,113,11,Female,Tanggerang,Bahasa Inggris
43,106,10,Male,Bogor,Bahasa Indonesia
129,145,12,Female,Jakarta,Ekonomi
81,99,12,Female,Bekasi,Biologi
146,122,11,Male,Depok,Geografi
161,132,12,Male,Depok,Sosiologi
121,76,10,Male,Bogor,Matematika
88,103,10,Female,Tanggerang,Bahasa Indonesia
78,100,11,Male,Jakarta,Biologi
130,126,11,Male,Bogor,Geografi
152,127,10,Female,Depok,Sosiologi
138,92,10,Male,Depok,Kimia
117,135,11,Female,Jakarta,Sejarah
197,107,10,Female,Depok,Bahasa Indonesia
38,79,12,Female,Bekasi,Fisika
92,121,11,Female,Bogor,Geografi
81,77,12,Female,Depok,Matematika
141,125,12,Female,Jakarta,Geografi
9,140,11,Male,Jakarta,Sejarah
19,127,10,Female,Depok,Sosiologi
92,84,11,Male,Bekasi,Fisika
101,143,11,Female,Tanggerang,Ekonomi
2,112,10,Male,Depok,Bahasa Inggris
189,146,10,Male,Bogor,Ekonomi
45,88,10,Male,Tanggerang,Kimia
33,124,10,Male,Bekasi,Geografi
157,74,12,Male,Bekasi,Matematika
65,148,10,Male,Tanggerang,Ekonomi
120,96,10,Male,Bogor,Biologi
133,112,12,Male,Depok,Bahasa Inggris
179,72,10,Male,Depok,Matematika
176,89,11,Female,Bekasi,Kimia
4,89,11,Female,Bekasi,Kimia
51,149,12,Female,Bekasi,Ekonomi
67,77,11,Female,Depok,Matematika
166,144,11,Male,Bekasi,Ekonomi
178,132,11,Male,Depok,Sosiologi
5,87,11,Female,Depok,Kimia
134,132,10,Male,Depok,Sosiologi
153,102,11,Male,Depok,Biologi
4,127,10,Female,Depok,Sosiologi
38,100,12,Male,Jakarta,Biologi
143,138,10,Male,Tanggerang,Sejarah
5,137,11,Female,Depok,Sejarah
21,126,10,Male,Bogor,Geografi
175,133,12,Female,Tanggerang,Sosiologi
28,149,10,Female,Bekasi,Ekonomi
99,90,11,Male,Jakarta,Kimia
131,143,10,Female,Tanggerang,Ekonomi
44,109,11,Female,Bekasi,Bahasa Indonesia
22,123,11,Female,Tanggerang,Geografi
143,148,12,Male,Tanggerang,Ekonomi
174,118,12,Male,Tanggerang,Bahasa Inggris
26,107,10,Female,Depok,Bahasa Indonesia
73,132,11,Male,Depok,Sosiologi
47,100,12,Male,Jakarta,Biologi
93,121,12,Female,Bogor,Geografi
127,130,11,Male,Jakarta,Sosiologi
88,143,10,Female,Tanggerang,Ekonomi
168,129,10,Female,Bekasi,Sosiologi
96,116,10,Male,Bogor,Bahasa Inggris
143,101,11,Female,Bogor,Biologi
123,145,10,Female,Jakarta,Ekonomi
170,84,11,Male,Bekasi,Fisika
164,95,11,Female,Jakarta,Biologi
86,139,12,Female,Bekasi,Sejarah
93,102,10,Male,Depok,Biologi
97,116,12,Male,Bogor,Bahasa Inggris
185,101,11,Female,Bogor,Biologi
125,98,11,Male,Tanggerang,Biologi
140,77,10,Female,Depok,Matematika
185,111,12,Female,Bogor,Bahasa Inggris
19,96,11,Male,Bogor,Biologi
65,78,11,Male,Tanggerang,Matematika
38,148,10,Male,Tanggerang,Ekonomi
36,99,11,Female,Bekasi,Biologi
197,71,12,Female,Bogor,Matematika
10,99,12,Female,Bekasi,Biologi
165,115,11,Female,Jakarta,Bahasa Inggris
119,132,12,Male,Depok,Sosiologi
45,127,11,Female,Depok,Sosiologi
16,91,10,Female,Bogor,Kimia
39,112,12,Male,Depok,Bahasa Inggris
